"tradetype","districtofficecode","districtofficename","countryoforigin","countryoforiginname","countryofdestination","countryofdestinationname","tariff","statisticalunit","transportcode","transportcodedescription","yearmonth","calendaryear","section","sectionanddescription","chapter","chapteranddescription","tariffanddescription","statisticalquantity","customsvalue","worldregion"
"Imports","PEZ","Port Elizabeth","US","United States","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","22.18","9765","AMERICA"
"Imports","MSB","Maseru Bridge","LS","Lesotho","ZA","South Africa","27111100","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111100 - Natural Gas","1","22491","AFRICA"
"Imports","MSB","Maseru Bridge","LS","Lesotho","ZA","South Africa","27112910","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27112910 - Butanes, in immediate packings of a content not exceeding 250 g","193","25671","AFRICA"
"Imports","OSH","Oshoek","SZ","Swaziland","ZA","South Africa","27101152","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","4","21390","AFRICA"
"Imports","OSH","Oshoek","SZ","Swaziland","ZA","South Africa","27011100","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011100 - Anthracite","3768163","6643038","AFRICA"
"Imports","KFN","Kopfontein","BW","Botswana","ZA","South Africa","27040000","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27040000 - Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat, Whether Or Not Agglomerated; Retort Carbon","24","187","AFRICA"
"Imports","JSA","O.R. Tambo Int Airport","JP","Japan","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","150.04","30441","ASIA"
"Imports","OSH","Oshoek","SZ","Swaziland","ZA","South Africa","27011100","KG","02","Rail","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011100 - Anthracite","30200","22124","AFRICA"
"Imports","PEZ","Port Elizabeth","GB","United Kingdom","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","4.72","915","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","GB","United Kingdom","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","6","781","EUROPE"
"Imports","KFN","Kopfontein","BW","Botswana","ZA","South Africa","27101149","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","9","408","AFRICA"
"Imports","JSA","O.R. Tambo Int Airport","US","United States","ZA","South Africa","27050000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27050000 - Coal Gas, Water Gas, Producer Gas And Similar Gases, Other Than Petroleum Gases And Other Gaseous Hydrocarbons","6.13","4595","AMERICA"
"Imports","PEZ","Port Elizabeth","ES","Spain","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201001","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","3.74","2507","EUROPE"
"Imports","PEZ","Port Elizabeth","ES","Spain","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","7500","110820","EUROPE"
"Imports","NAR","Narogas","NA","Namibia","ZA","South Africa","27012000","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27012000 - Briquettes, Ovoids And Similar Solid Fuels Manufactured From Coal","15000","22137","AFRICA"
"Imports","NAR","Narogas","NA","Namibia","ZA","South Africa","27101101","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101101 - Aviation spirit, as defined in Additional Note 1 (a)","50","643","AFRICA"
"Imports","LBA","King Shaka Int Airport","US","United States","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","1","33","AMERICA"
"Imports","KFN","Kopfontein","BW","Botswana","ZA","South Africa","27060000","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27060000 - Tar Distilled From Coal, From Lignite Or From Peat, And Other Mineral Tars, Whether Or Not Dehydrated Or Partially Distilled, Including Reconstituted Tars","520000","690291","AFRICA"
"Imports","JSA","O.R. Tambo Int Airport","MZ","Mozambique","ZA","South Africa","27011900","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011900 - Other Coal","32.4","584","AFRICA"
"Imports","JSA","O.R. Tambo Int Airport","ZA","South Africa","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","1","23","AFRICA"
"Imports","PEZ","Port Elizabeth","DE","Germany","ZA","South Africa","27129020","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129020 - Micro-crystalline wax","40320","557283","EUROPE"
"Imports","PEZ","Port Elizabeth","DE","Germany","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","5960","202392","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","MG","Madagascar","ZA","South Africa","27011900","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011900 - Other Coal","450","467","AFRICA"
"Imports","JSA","O.R. Tambo Int Airport","GB","United Kingdom","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","0.17","82","EUROPE"
"Imports","MOS","Mosselbay","US","United States","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","35837996","180862307","AMERICA"
"Imports","JSA","O.R. Tambo Int Airport","FR","France","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","11.12","173","EUROPE"
"Imports","KFN","Kopfontein","BW","Botswana","ZA","South Africa","27109930","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27109930 - Other","164000","5240","AFRICA"
"Imports","OSH","Oshoek","SZ","Swaziland","ZA","South Africa","27012000","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27012000 - Briquettes, Ovoids And Similar Solid Fuels Manufactured From Coal","3","83","AFRICA"
"Imports","PEZ","Port Elizabeth","ES","Spain","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","2.68","1221","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","DE","Germany","ZA","South Africa","27111310","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111310 - In immediate packings of a content not exceeding 250 g","38","17455","EUROPE"
"Imports","PEZ","Port Elizabeth","DE","Germany","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","436.02","141677","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","IT","Italy","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","100","8770","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","GB","United Kingdom","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","6","781","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","GB","United Kingdom","ZA","South Africa","27111310","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111310 - In immediate packings of a content not exceeding 250 g","6","427","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","GB","United Kingdom","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","2.5","659","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","GB","United Kingdom","ZA","South Africa","27111200","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111200 - Propane","59.98","17539","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","DE","Germany","ZA","South Africa","27075000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27075000 - Other Aromatic Hydrocarbon Mixtures Of Which 65 Per Cent Or More By Volume (Including Losses) Distils At 250Â°c By The Astm D 86-Method","5.15","1336","EUROPE"
"Imports","PEZ","Port Elizabeth","CA","Canada","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","46072.49","52575","AMERICA"
"Imports","CTN","Cape Town","DE","Germany","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","5000","67092","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","DE","Germany","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","3901.35","252532","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","DE","Germany","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","3.42","633","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","DE","Germany","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","1140","79249","EUROPE"
"Imports","OSH","Oshoek","SZ","Swaziland","ZA","South Africa","27101900","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","3","4331","AFRICA"
"Imports","JSA","O.R. Tambo Int Airport","ES","Spain","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","50","9038","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","ES","Spain","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","40","2538","EUROPE"
"Imports","PEZ","Port Elizabeth","DE","Germany","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","59260","588622","EUROPE"
"Imports","MSB","Maseru Bridge","LS","Lesotho","ZA","South Africa","27129090","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129090 - Other","1","42500","AFRICA"
"Imports","NAR","Narogas","NA","Namibia","ZA","South Africa","27150090","KG","03","Road","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27150090 - Other","37","300","AFRICA"
"Imports","CTN","Cape Town","AO","Angola","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","141976000.3","605103206","AFRICA"
